2026-03-17 10:14:53 | INFO     | trading_bot.auth.login       | Authenticating with AngelOne SmartAPI …
2026-03-17 23:49:15 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:15] "GET /api/paper/history HTTP/1.1" 200 -
2026-03-17 23:49:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:17] "GET /api/live HTTP/1.1" 200 -
2026-03-17 23:49:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:17] "GET /api/live HTTP/1.1" 200 -
2026-03-17 23:49:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:17] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 23:49:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:17] "GET /api/live HTTP/1.1" 200 -
2026-03-17 23:49:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:17] "GET /api/paper/history HTTP/1.1" 200 -
2026-03-17 23:49:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:17] "GET /api/portfolio HTTP/1.1" 200 -
2026-03-17 23:49:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:17] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 23:49:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:17] "GET /api/pnl HTTP/1.1" 200 -
2026-03-17 23:49:17 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:17] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 23:49:20 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:20] "GET /api/options/chain?expiry=2026-03-24 HTTP/1.1" 200 -
2026-03-17 23:49:20 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:20] "GET /api/live HTTP/1.1" 200 -
2026-03-17 23:49:20 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:20] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 23:49:23 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:23] "GET /api/live HTTP/1.1" 200 -
2026-03-17 23:49:25 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:25] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 23:49:25 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:25] "GET /api/portfolio HTTP/1.1" 200 -
2026-03-17 23:49:25 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:25] "GET /api/paper/history HTTP/1.1" 200 -
2026-03-17 23:49:26 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:26] "GET /api/live HTTP/1.1" 200 -
2026-03-17 23:49:29 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:29] "GET /api/live HTTP/1.1" 200 -
2026-03-17 23:49:30 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:30] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 23:49:32 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:32] "GET /api/live HTTP/1.1" 200 -
2026-03-17 23:49:35 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:35] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 23:49:35 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:35] "GET /api/live HTTP/1.1" 200 -
2026-03-17 23:49:35 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:35] "GET /api/paper/history HTTP/1.1" 200 -
2026-03-17 23:49:35 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:35] "GET /api/portfolio HTTP/1.1" 200 -
2026-03-17 23:49:38 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:38] "GET /api/live HTTP/1.1" 200 -
2026-03-17 23:49:40 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:40] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 23:49:41 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:41] "GET /api/live HTTP/1.1" 200 -
2026-03-17 23:49:44 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:44] "GET /api/live HTTP/1.1" 200 -
2026-03-17 23:49:45 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:45] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 23:49:45 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:45] "GET /api/paper/history HTTP/1.1" 200 -
2026-03-17 23:49:45 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:45] "GET /api/portfolio HTTP/1.1" 200 -
2026-03-17 23:49:47 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:47] "GET /api/live HTTP/1.1" 200 -
2026-03-17 23:49:50 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:50] "GET /api/live HTTP/1.1" 200 -
2026-03-17 23:49:50 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:50] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 23:49:53 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:53] "GET /api/live HTTP/1.1" 200 -
2026-03-17 23:49:55 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:55] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 23:49:55 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:55] "GET /api/paper/history HTTP/1.1" 200 -
2026-03-17 23:49:55 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:55] "GET /api/portfolio HTTP/1.1" 200 -
2026-03-17 23:49:56 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:56] "GET /api/live HTTP/1.1" 200 -
2026-03-17 23:49:59 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:49:59] "GET /api/live HTTP/1.1" 200 -
2026-03-17 23:50:00 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:50:00] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 23:50:02 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:50:02] "GET /api/live HTTP/1.1" 200 -
2026-03-17 23:50:05 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:50:05] "GET /api/live HTTP/1.1" 200 -
2026-03-17 23:50:05 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:50:05] "GET /api/paper/history HTTP/1.1" 200 -
2026-03-17 23:50:05 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:50:05] "GET /api/portfolio HTTP/1.1" 200 -
2026-03-17 23:50:05 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:50:05] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 23:50:08 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:50:08] "GET /api/live HTTP/1.1" 200 -
2026-03-17 23:50:10 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:50:10] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-17 23:50:11 | INFO     | werkzeug                     | 127.0.0.1 - - [17/Mar/2026 23:50:11] "GET /api/live HTTP/1.1" 200 -
2026-03-17 23:50:17 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-17 23:50:19 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:30:57 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:30:59 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:01 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:02 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:02] "GET /api/live HTTP/1.1" 200 -
2026-03-18 07:31:02 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:02] "GET /api/portfolio HTTP/1.1" 200 -
2026-03-18 07:31:02 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:02] "GET /api/paper/history HTTP/1.1" 200 -
2026-03-18 07:31:02 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:02] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-18 07:31:03 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:04 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:04] "GET /api/live HTTP/1.1" 200 -
2026-03-18 07:31:04 | ERROR    | trading_bot.options          | getMarketData LTP failed: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/market/v1/quote (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:04 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:04] "GET /api/options/chain?expiry=2026-03-24 HTTP/1.1" 200 -
2026-03-18 07:31:04 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:04] "GET /api/live HTTP/1.1" 200 -
2026-03-18 07:31:04 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:04] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-18 07:31:04 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:04] "GET /api/portfolio HTTP/1.1" 200 -
2026-03-18 07:31:04 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:04] "GET /api/paper/history HTTP/1.1" 200 -
2026-03-18 07:31:04 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:04] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-18 07:31:05 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:05] "GET /api/live HTTP/1.1" 200 -
2026-03-18 07:31:05 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:07 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:07] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-18 07:31:07 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:08 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:08] "GET /api/live HTTP/1.1" 200 -
2026-03-18 07:31:09 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:11 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:11] "GET /api/live HTTP/1.1" 200 -
2026-03-18 07:31:11 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:12 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:12] "GET /api/portfolio HTTP/1.1" 200 -
2026-03-18 07:31:12 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:12] "GET /api/paper/history HTTP/1.1" 200 -
2026-03-18 07:31:12 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:12] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-18 07:31:13 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:14 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:14] "GET /api/live HTTP/1.1" 200 -
2026-03-18 07:31:14 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:14] "GET /api/live HTTP/1.1" 200 -
2026-03-18 07:31:14 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:14] "GET /api/pnl HTTP/1.1" 200 -
2026-03-18 07:31:14 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:14] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-18 07:31:14 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:14] "GET /api/paper/history HTTP/1.1" 200 -
2026-03-18 07:31:14 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:14] "GET /api/portfolio HTTP/1.1" 200 -
2026-03-18 07:31:14 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:14] "GET /api/pnl HTTP/1.1" 200 -
2026-03-18 07:31:14 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:14] "GET /api/live HTTP/1.1" 200 -
2026-03-18 07:31:14 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:14] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-18 07:31:14 | ERROR    | trading_bot.options          | getMarketData LTP failed: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/market/v1/quote (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:14 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:14] "GET /api/options/chain?expiry=2026-03-24 HTTP/1.1" 200 -
2026-03-18 07:31:15 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:17 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:17] "GET /api/live HTTP/1.1" 200 -
2026-03-18 07:31:17 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:17] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-18 07:31:17 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:19 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:20 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:20] "GET /api/live HTTP/1.1" 200 -
2026-03-18 07:31:21 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:22 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:22] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-18 07:31:22 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:22] "GET /api/portfolio HTTP/1.1" 200 -
2026-03-18 07:31:22 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:22] "GET /api/paper/history HTTP/1.1" 200 -
2026-03-18 07:31:23 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:23] "GET /api/live HTTP/1.1" 200 -
2026-03-18 07:31:23 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:25 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:26 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:26] "GET /api/live HTTP/1.1" 200 -
2026-03-18 07:31:27 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:27] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-18 07:31:27 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:29 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:29] "GET /api/live HTTP/1.1" 200 -
2026-03-18 07:31:29 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:31 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:32 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:32] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-18 07:31:32 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:32] "GET /api/live HTTP/1.1" 200 -
2026-03-18 07:31:32 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:32] "GET /api/portfolio HTTP/1.1" 200 -
2026-03-18 07:31:32 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:32] "GET /api/paper/history HTTP/1.1" 200 -
2026-03-18 07:31:33 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:35 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:35] "GET /api/live HTTP/1.1" 200 -
2026-03-18 07:31:35 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:37 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:37] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-18 07:31:37 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:38 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:38] "GET /api/live HTTP/1.1" 200 -
2026-03-18 07:31:39 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:41 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:41] "GET /api/live HTTP/1.1" 200 -
2026-03-18 07:31:41 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:42 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:42] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-18 07:31:42 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:42] "GET /api/portfolio HTTP/1.1" 200 -
2026-03-18 07:31:42 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:42] "GET /api/paper/history HTTP/1.1" 200 -
2026-03-18 07:31:43 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:44 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:44] "GET /api/live HTTP/1.1" 200 -
2026-03-18 07:31:45 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:47 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:47] "GET /api/live HTTP/1.1" 200 -
2026-03-18 07:31:47 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:47] "GET /api/paper/positions HTTP/1.1" 200 -
2026-03-18 07:31:47 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:49 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:50 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:50] "GET /api/live HTTP/1.1" 200 -
2026-03-18 07:31:51 | WARNING  | trading_bot.market           | LTP poll error: HTTPSConnectionPool(host='apiconnect.angelone.in', port=443): Max retries exceeded with url: /rest/secure/angelbroking/order/v1/getLtpData (Caused by NameResolutionError("HTTPSConnection(host='apiconnect.angelone.in', port=443): Failed to resolve 'apiconnect.angelone.in' ([Errno 11001] getaddrinfo failed)"))
2026-03-18 07:31:52 | INFO     | werkzeug                     | 127.0.0.1 - - [18/Mar/2026 07:31:52] "GET /api/paper/positions HTTP/1.1" 200 -
